timestamp,title,process,pid
2024-10-09 23:16:47,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,6889
2024-10-09 23:25:12,Confluence - Google Chrome,chrome.exe,4633
2024-10-09 23:30:21,Nowa wiadomość - Outlook,outlook.exe,5175
2024-10-09 23:31:34,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,2796
2024-10-09 23:44:31,Stack Overflow - Google Chrome,chrome.exe,2961
2024-10-09 20:56:29,Skrzynka odbiorcza - Outlook,outlook.exe,7512
2024-10-09 19:05:43,Microsoft Teams,teams.exe,5217
2024-10-09 19:07:42,Skrzynka odbiorcza - Outlook,outlook.exe,2881
2024-10-09 20:43:16,Kalendarz - Outlook,outlook.exe,3116
2024-10-09 20:53:03,KPI_dashboard.xlsx - Excel,excel.exe,1505
2024-10-09 20:59:52,Stack Overflow - Google Chrome,chrome.exe,6962
2024-10-09 21:12:59,KPI_dashboard.xlsx - Excel,excel.exe,1610
2024-10-09 21:14:23,GitHub - Google Chrome,chrome.exe,4458
2024-10-09 18:57:43,GitHub - Google Chrome,chrome.exe,2234
2024-10-09 19:01:49,Kalendarz - Outlook,outlook.exe,3561
2024-10-09 20:53:28,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,5510
2024-10-09 21:04:07,script.py - Visual Studio Code,code.exe,7080
2024-10-09 21:06:04,JIRA - Google Chrome,chrome.exe,3717
2024-10-09 21:13:34,Outlook,outlook.exe,2083
2024-10-09 21:23:03,Budżet_Q4.xlsx - Excel,excel.exe,2858
2024-10-09 21:37:37,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,3294
2024-10-09 21:49:27,Nowa wiadomość - Outlook,outlook.exe,4678
2024-10-09 21:56:38,Budżet_Q4.xlsx - Excel,excel.exe,2773
2024-10-09 22:08:24,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,1466
2024-10-09 22:22:18,Outlook,outlook.exe,4066
2024-10-09 22:26:35,Budżet_Q4.xlsx - Excel,excel.exe,5738
2024-10-09 22:32:45,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,5626
2024-10-09 22:34:15,Outlook,outlook.exe,6590
2024-10-09 22:47:29,KPI_dashboard.xlsx - Excel,excel.exe,3784
2024-10-09 22:54:39,Review_Q3.pptx - PowerPoint,powerpnt.exe,4327
2024-10-09 22:59:28,Outlook,outlook.exe,7769
2024-10-09 23:14:19,Budżet_Q4.xlsx - Excel,excel.exe,7863
2024-10-09 23:15:48,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,1251
2024-10-09 23:22:55,Kalendarz - Outlook,outlook.exe,7487
2024-10-09 20:34:43,Microsoft Teams,teams.exe,2354
2024-10-09 20:47:49,Spotkanie: Review - Outlook,outlook.exe,7059
2024-10-09 21:01:14,ServiceNow - Google Chrome,chrome.exe,6890
2024-10-09 21:08:39,Raport_sprzedaży.xlsx - Excel,excel.exe,3163
2024-10-09 21:22:20,JIRA - Google Chrome,chrome.exe,3118
2024-10-09 21:25:04,Confluence - Google Chrome,chrome.exe,3684
2024-10-09 21:34:26,Analiza_danych.xlsx - Excel,excel.exe,5664
2024-10-09 21:41:37,ServiceNow - Google Chrome,chrome.exe,7757
2024-10-09 21:56:35,Stack Overflow - Google Chrome,chrome.exe,3718
2024-10-09 22:10:38,Raport_sprzedaży.xlsx - Excel,excel.exe,4182
2024-10-09 22:18:47,ServiceNow - Google Chrome,chrome.exe,2159
2024-10-09 22:20:23,Stack Overflow - Google Chrome,chrome.exe,3923
2024-10-09 22:25:58,Budżet_Q4.xlsx - Excel,excel.exe,1565
2024-10-09 22:31:01,Salesforce - Google Chrome,chrome.exe,7511
2024-10-09 22:35:09,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,6918
2024-10-09 22:43:45,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,7018
2024-10-09 22:57:13,Microsoft Teams,teams.exe,2004
2024-10-09 23:01:56,Czat zespołu - Microsoft Teams,teams.exe,7331
2024-10-09 23:05:12,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,4291
2024-10-09 23:08:14,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,4493
2024-10-09 19:12:19,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,7859
2024-10-09 19:24:19,Skrzynka odbiorcza - Outlook,outlook.exe,4105
2024-10-09 19:38:10,Czat zespołu - Microsoft Teams,teams.exe,2002
2024-10-09 19:50:44,Salesforce - Google Chrome,chrome.exe,3173
2024-10-09 19:53:26,Kalendarz - Outlook,outlook.exe,5887
2024-10-09 20:57:47,Spotkanie: Review projektu - Microsoft Teams,teams.exe,7800
2024-10-09 21:01:58,Workday - Google Chrome,chrome.exe,4058
2024-10-09 21:12:06,Skrzynka odbiorcza - Outlook,outlook.exe,3154
2024-10-09 21:18:09,Czat zespołu - Microsoft Teams,teams.exe,1727
2024-10-09 21:24:20,Stack Overflow - Google Chrome,chrome.exe,5594
2024-10-09 21:29:28,Nowa wiadomość - Outlook,outlook.exe,2834
2024-10-09 21:32:48,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5004
2024-10-09 21:45:04,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,7439
2024-10-09 20:59:44,Spotkanie: Review projektu - Microsoft Teams,teams.exe,4067
2024-10-09 21:04:23,Review_Q3.pptx - PowerPoint,powerpnt.exe,1213
2024-10-09 21:16:32,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,3592
2024-10-09 21:20:35,Nowa wiadomość - Outlook,outlook.exe,2221
2024-10-09 21:35:15,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,2021
2024-10-09 21:49:54,Stack Overflow - Google Chrome,chrome.exe,3326
2024-10-09 22:02:32,Skrzynka odbiorcza - Outlook,outlook.exe,7644
2024-10-09 22:11:52,Outlook,outlook.exe,2383
2024-10-09 18:24:13,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,1083
2024-10-09 18:33:08,GitHub - Google Chrome,chrome.exe,1838
2024-10-09 18:41:23,Outlook,outlook.exe,3976
2024-10-09 21:50:26,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,7234
2024-10-09 21:51:35,Workday - Google Chrome,chrome.exe,5796
2024-10-09 21:56:29,Outlook,outlook.exe,7242
2024-10-09 21:58:05,Microsoft Teams,teams.exe,7509
2024-10-09 22:04:31,JIRA - Google Chrome,chrome.exe,5558
2024-10-09 22:10:32,Skrzynka odbiorcza - Outlook,outlook.exe,4554
2024-10-09 22:21:28,JIRA - Google Chrome,chrome.exe,6273
2024-10-09 22:22:47,Raport_sprzedaży.xlsx - Excel,excel.exe,4780
2024-10-09 22:34:33,Stack Overflow - Google Chrome,chrome.exe,4154
2024-10-09 22:46:30,Power BI - Google Chrome,chrome.exe,2322
2024-10-09 18:00:38,Raport_sprzedaży.xlsx - Excel,excel.exe,2468
2024-10-09 18:03:28,JIRA - Google Chrome,chrome.exe,4874
2024-10-09 18:07:34,SharePoint - Google Chrome,chrome.exe,2752
2024-10-09 18:12:08,Analiza_danych.xlsx - Excel,excel.exe,3838
2024-10-09 18:22:52,SharePoint - Google Chrome,chrome.exe,7735
2024-10-09 18:27:52,GitHub - Google Chrome,chrome.exe,7979
2024-10-09 18:35:13,KPI_dashboard.xlsx - Excel,excel.exe,2233
2024-10-09 18:39:44,Spotkanie: Review - Outlook,outlook.exe,7039
2024-10-09 18:41:15,Raport_sprzedaży.xlsx - Excel,excel.exe,6704
2024-10-09 18:55:09,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,5953
2024-10-09 20:57:48,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,5251
2024-10-09 21:05:33,Nowa wiadomość - Outlook,outlook.exe,3106
2024-10-09 21:09:42,Budżet_Q4.xlsx - Excel,excel.exe,4052
2024-10-09 21:12:35,Review_Q3.pptx - PowerPoint,powerpnt.exe,6559
2024-10-09 19:23:22,Nowa wiadomość - Outlook,outlook.exe,2615
2024-10-09 21:14:05,KPI_dashboard.xlsx - Excel,excel.exe,7538
2024-10-09 21:14:55,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,3065
2024-10-09 22:47:30,Spotkanie: Review - Outlook,outlook.exe,7251
2024-10-09 22:57:32,KPI_dashboard.xlsx - Excel,excel.exe,6084
2024-10-09 23:05:43,Review_Q3.pptx - PowerPoint,powerpnt.exe,7654
2024-10-09 23:16:00,Kalendarz - Outlook,outlook.exe,4648
2024-10-09 23:22:29,KPI_dashboard.xlsx - Excel,excel.exe,4658
2024-10-09 23:24:01,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,5833
2024-10-09 23:30:24,Spotkanie: Review - Outlook,outlook.exe,7711
2024-10-09 23:31:45,Budżet_Q4.xlsx - Excel,excel.exe,1241
2024-10-09 23:38:52,Review_Q3.pptx - PowerPoint,powerpnt.exe,3221
2024-10-09 23:41:14,Spotkanie: Review - Outlook,outlook.exe,4236
2024-10-09 23:52:11,Raport_sprzedaży.xlsx - Excel,excel.exe,1820
2024-10-09 23:58:29,Review_Q3.pptx - PowerPoint,powerpnt.exe,5561
2024-10-10 00:09:36,Kalendarz - Outlook,outlook.exe,1034
2024-10-10 00:21:03,Budżet_Q4.xlsx - Excel,excel.exe,7755
2024-10-10 02:19:05,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,4000
2024-10-10 02:21:07,Outlook,outlook.exe,2214
2024-10-10 02:30:17,Budżet_Q4.xlsx - Excel,excel.exe,3307
2024-10-10 04:27:25,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,5525
2024-10-10 04:31:18,Spotkanie: Review - Outlook,outlook.exe,3576
2024-10-10 04:32:36,Raport_sprzedaży.xlsx - Excel,excel.exe,7300
2024-10-10 04:34:17,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,3862
2024-10-10 04:46:48,Spotkanie: Review - Outlook,outlook.exe,7878
2024-10-10 04:59:35,Analiza_danych.xlsx - Excel,excel.exe,3251
2024-10-10 05:09:01,Review_Q3.pptx - PowerPoint,powerpnt.exe,4643
2024-10-10 05:11:25,Spotkanie: Review - Outlook,outlook.exe,5021
2024-10-10 05:14:42,Budżet_Q4.xlsx - Excel,excel.exe,6368
2024-10-10 05:24:22,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,5286
2024-10-10 05:34:33,Skrzynka odbiorcza - Outlook,outlook.exe,6674
2024-10-10 05:37:14,Budżet_Q4.xlsx - Excel,excel.exe,6141
2024-10-10 07:49:25,Nowa wiadomość - Outlook,outlook.exe,5877
2024-10-10 07:54:00,Budżet_Q4.xlsx - Excel,excel.exe,7617
2024-10-10 08:06:27,Kalendarz - Outlook,outlook.exe,3173
2024-10-10 19:12:26,Analiza_danych.xlsx - Excel,excel.exe,3106
2024-10-10 19:25:34,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,4157
2024-10-10 19:37:02,Kalendarz - Outlook,outlook.exe,2310
2024-10-10 19:44:21,Outlook,outlook.exe,4886
2024-10-10 19:53:55,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,7579
2024-10-10 19:54:33,ServiceNow - Google Chrome,chrome.exe,3600
2024-10-10 20:02:46,Nowa wiadomość - Outlook,outlook.exe,6244
2024-10-10 18:10:53,Spotkanie: Review - Outlook,outlook.exe,5100
2024-10-10 19:03:35,Stack Overflow - Google Chrome,chrome.exe,7372
2024-10-10 19:10:30,Raport_sprzedaży.xlsx - Excel,excel.exe,6617
2024-10-10 19:13:29,SharePoint - Google Chrome,chrome.exe,1229
2024-10-10 19:23:13,Salesforce - Google Chrome,chrome.exe,2196
2024-10-10 19:31:09,Budżet_Q4.xlsx - Excel,excel.exe,4601
2024-10-10 19:33:03,JIRA - Google Chrome,chrome.exe,6072
2024-10-10 19:39:51,Salesforce - Google Chrome,chrome.exe,7502
2024-10-10 20:46:13,KPI_dashboard.xlsx - Excel,excel.exe,4582
2024-10-10 20:59:04,Workday - Google Chrome,chrome.exe,6657
2024-10-10 19:12:47,SharePoint - Google Chrome,chrome.exe,1591
2024-10-10 22:17:08,Raport_sprzedaży.xlsx - Excel,excel.exe,6170
2024-10-10 22:24:01,SharePoint - Google Chrome,chrome.exe,4227
2024-10-10 22:33:32,Confluence - Google Chrome,chrome.exe,5186
2024-10-10 22:39:52,Raport_sprzedaży.xlsx - Excel,excel.exe,3014
2024-10-10 22:42:05,Confluence - Google Chrome,chrome.exe,2492
2024-10-10 22:52:04,Stack Overflow - Google Chrome,chrome.exe,5070
2024-10-10 23:06:58,Analiza_danych.xlsx - Excel,excel.exe,6311
2024-10-10 23:21:10,SharePoint - Google Chrome,chrome.exe,3475
2024-10-10 23:21:56,Stack Overflow - Google Chrome,chrome.exe,7421
2024-10-10 23:25:10,Raport_sprzedaży.xlsx - Excel,excel.exe,7944
2024-10-10 23:38:24,Salesforce - Google Chrome,chrome.exe,7851
2024-10-10 22:40:20,JIRA - Google Chrome,chrome.exe,2499
2024-10-10 22:54:53,Budżet_Q4.xlsx - Excel,excel.exe,4439
2024-10-10 23:08:55,Power BI - Google Chrome,chrome.exe,6584
2024-10-11 00:20:09,GitHub - Google Chrome,chrome.exe,6695
2024-10-11 00:32:08,Analiza_danych.xlsx - Excel,excel.exe,4896
2024-10-11 00:38:42,Salesforce - Google Chrome,chrome.exe,1222
2024-10-11 00:43:29,Confluence - Google Chrome,chrome.exe,1832
2024-10-11 00:44:18,KPI_dashboard.xlsx - Excel,excel.exe,3246
2024-10-11 02:32:29,app.js - Visual Studio Code,code.exe,5661
2024-10-11 02:43:03,Confluence - Google Chrome,chrome.exe,4820
2024-10-11 02:47:58,project-alpha - Slack,slack.exe,3169
2024-10-11 02:59:24,database.sql - Visual Studio Code,code.exe,5718
2024-10-11 03:09:01,ServiceNow - Google Chrome,chrome.exe,6838
2024-10-11 03:22:14,random - Slack,slack.exe,4014
2024-10-11 03:23:05,database.sql - Visual Studio Code,code.exe,7482
2024-10-11 03:24:43,Outlook,outlook.exe,7998
2024-10-11 03:31:01,Analiza_danych.xlsx - Excel,excel.exe,6011
2024-10-11 03:42:00,Kalendarz - Outlook,outlook.exe,1816
2024-10-11 03:53:21,Raport_sprzedaży.xlsx - Excel,excel.exe,6968
2024-10-11 04:03:39,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,3813
2024-10-11 21:14:58,Outlook,outlook.exe,2145
2024-10-11 21:28:38,Czat zespołu - Microsoft Teams,teams.exe,5784
2024-10-11 21:35:46,JIRA - Google Chrome,chrome.exe,1025
2024-10-11 21:46:52,Outlook,outlook.exe,4039
2024-10-11 21:52:35,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,1459
2024-10-11 22:04:57,JIRA - Google Chrome,chrome.exe,5623
2024-10-11 22:05:34,script.py - Visual Studio Code,code.exe,1371
2024-10-11 22:08:38,Workday - Google Chrome,chrome.exe,4198
2024-10-11 19:09:21,project-alpha - Slack,slack.exe,2762
2024-10-11 19:16:58,app.js - Visual Studio Code,code.exe,6037
2024-10-11 19:24:51,Salesforce - Google Chrome,chrome.exe,1270
2024-10-11 19:25:48,project-alpha - Slack,slack.exe,7438
2024-10-11 19:27:35,config.yaml - Visual Studio Code,code.exe,2555
2024-10-11 19:36:47,Power BI - Google Chrome,chrome.exe,7781
2024-10-11 19:48:43,general - Slack,slack.exe,1270
2024-10-11 20:03:14,database.sql - Visual Studio Code,code.exe,6687
2024-10-11 20:08:15,Power BI - Google Chrome,chrome.exe,5466
2024-10-11 20:17:40,urgent - Slack,slack.exe,5597
2024-10-11 20:20:33,script.py - Visual Studio Code,code.exe,5042
2024-10-11 20:23:39,app.js - Visual Studio Code,code.exe,6668
2024-10-11 20:34:53,SharePoint - Google Chrome,chrome.exe,6452
2024-10-11 20:35:23,project-alpha - Slack,slack.exe,5804
2024-10-11 20:41:31,config.yaml - Visual Studio Code,code.exe,2590
2024-10-11 20:47:04,Salesforce - Google Chrome,chrome.exe,7987
2024-10-11 20:47:45,urgent - Slack,slack.exe,4648
2024-10-11 20:50:36,database.sql - Visual Studio Code,code.exe,5507
2024-10-11 21:51:44,Nowa wiadomość - Outlook,outlook.exe,3510
2024-10-11 21:59:18,Budżet_Q4.xlsx - Excel,excel.exe,5248
2024-10-11 22:06:28,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,3572
2024-10-11 22:16:20,Spotkanie: Review - Outlook,outlook.exe,7411
2024-10-11 22:29:01,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,2280
2024-10-11 22:36:31,SharePoint - Google Chrome,chrome.exe,5678
2024-10-11 22:40:17,Outlook,outlook.exe,6278
2024-10-11 22:48:16,Spotkanie: Review projektu - Microsoft Teams,teams.exe,3802
2024-10-11 23:01:16,ServiceNow - Google Chrome,chrome.exe,5862
2024-10-11 23:01:58,Skrzynka odbiorcza - Outlook,outlook.exe,6918
2024-10-11 23:04:16,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,1239
2024-10-11 23:16:21,Skrzynka odbiorcza - Outlook,outlook.exe,5206
2024-10-11 23:30:06,ServiceNow - Google Chrome,chrome.exe,2472
2024-10-11 23:33:29,Analiza_danych.xlsx - Excel,excel.exe,1850
2024-10-11 22:45:04,ServiceNow - Google Chrome,chrome.exe,4447
2024-10-11 22:52:00,Power BI - Google Chrome,chrome.exe,7799
2024-10-11 22:59:00,Budżet_Q4.xlsx - Excel,excel.exe,6130
2024-10-11 23:08:23,Skrzynka odbiorcza - Outlook,outlook.exe,1937
2024-10-11 23:21:11,Czat zespołu - Microsoft Teams,teams.exe,1907
2024-10-11 23:27:13,Stack Overflow - Google Chrome,chrome.exe,3735
2024-10-11 23:38:23,Spotkanie: Review projektu - Microsoft Teams,teams.exe,4407
2024-10-11 23:46:03,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,4747
2024-10-11 23:55:13,Czat zespołu - Microsoft Teams,teams.exe,5165
2024-10-11 23:58:34,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,4680
2024-10-12 00:06:52,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,2435
2024-10-12 01:35:14,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,7978
2024-10-12 01:38:46,Spotkanie: Review projektu - Microsoft Teams,teams.exe,1109
2024-10-12 01:42:28,Review_Q3.pptx - PowerPoint,powerpnt.exe,2694
2024-10-12 01:55:52,Czat zespołu - Microsoft Teams,teams.exe,5510
2024-10-12 02:10:35,Spotkanie: Review projektu - Microsoft Teams,teams.exe,7512
2024-10-12 02:19:22,Prezentacja_zespołu.pptx - PowerPoint,powerpnt.exe,5538
2024-10-12 02:19:53,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,6695
2024-10-12 02:31:38,Microsoft Teams,teams.exe,6003
2024-10-12 02:42:09,Review_Q3.pptx - PowerPoint,powerpnt.exe,1253
2024-10-12 21:50:40,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,7871
2024-10-12 21:55:29,Spotkanie: Review projektu - Microsoft Teams,teams.exe,1600
2024-10-12 22:01:09,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,3573
2024-10-12 22:04:40,Spotkanie: Review projektu - Microsoft Teams,teams.exe,3529
2024-10-12 22:11:47,Spotkanie: Daily Standup - Microsoft Teams,teams.exe,4291
2024-10-12 23:09:25,Spotkanie_klienta.pptx - PowerPoint,powerpnt.exe,1691
2024-10-12 23:16:11,Spotkanie: Review - Outlook,outlook.exe,6016
2024-10-12 23:18:54,Spotkanie 1:1 z managerem - Microsoft Teams,teams.exe,4158
2024-10-12 23:28:05,Workday - Google Chrome,chrome.exe,5232
2024-10-12 23:41:18,Outlook,outlook.exe,7274
2024-10-12 23:43:48,Spotkanie: Planowanie sprintu - Microsoft Teams,teams.exe,4623
2024-10-12 23:52:58,Salesforce - Google Chrome,chrome.exe,6068
2024-10-12 23:55:11,Kalendarz - Outlook,outlook.exe,6485
2024-10-13 00:08:41,Microsoft Teams,teams.exe,7939
2024-10-13 00:15:18,JIRA - Google Chrome,chrome.exe,6352
2024-10-13 00:21:17,Outlook,outlook.exe,5887
2024-10-13 22:23:20,Microsoft Teams,teams.exe,2072
2024-10-13 21:30:38,GitHub - Google Chrome,chrome.exe,4698
2024-10-13 21:41:12,Outlook,outlook.exe,6143
2024-10-13 22:18:56,Spotkanie: Review projektu - Microsoft Teams,teams.exe,3338
